Id,SalePrice
1461,202112.2917647225
1462,160405.54283979192
1463,213231.31543877904
1464,167897.39276097334
1465,295348.38176674716
1466,158203.26407165732
1467,255557.34860733346
1468,207127.89873807857
1469,166081.30377454762
1470,111576.08240601586
1471,128117.91794512916
1472,372414.12016563956
1473,122831.389850605
1474,235930.91324760037
1475,143489.08256143186
1476,144923.68711383198
1477,157852.53992963876
1478,104289.46305920473
1479,159209.55852723098
1480,126399.02631341161
1481,312634.93335886905
1482,114560.74211554721
1483,255230.07971140655
1484,133305.34515130258
1485,142627.9201855238
1486,263659.0145746849
1487,125885.43388358672
1488,267476.7861493941
1489,163419.46737775655
1490,78745.06459869255
1491,90409.83707219637
1492,155770.0212622682
1493,214816.26028040526
1494,157466.73510180504
1495,289485.9944409618
1496,294792.5800688157
1497,155951.22665898668
1498,143988.8243049275
1499,125202.11956220138
1500,86036.631259192
1501,151997.45902922592
1502,132600.25474063086
1503,142617.7587574635
1504,131929.87616733025
1505,128724.13542899207
1506,308906.87237742555
1507,270035.3497628038
1508,265242.2190324374
1509,104530.21469161691
1510,126551.8489218573
1511,171929.16296090835
1512,125868.05451081527
1513,120345.40911168126
1514,344283.54018665693
1515,119508.27297961712
1516,170411.7996097345
1517,219968.1537295884
1518,210179.46388583028
1519,405865.8170954858
1520,105018.89710613174
1521,174692.6807697107
1522,105326.32614913247
1523,231438.52431505042
1524,139031.00897148543
1525,223986.77411603418
1526,311148.55525829905
1527,223693.51138639892
1528,216928.30168319267
1529,85068.23083967736
1530,203065.7243626437
1531,247338.68541607156
1532,107251.05896529015
1533,194421.0405642186
1534,139301.91532898066
1535,95570.2557532648
1536,102137.4547504891
1537,105163.57066083152
1538,121623.47706594643
1539,124570.40170035731
1540,111303.64908937179
1541,172552.35386430583
1542,172053.5667373703
1543,251846.39181771452
1544,133415.1780231884
1545,189719.34015115065
1546,266827.89472529653
1547,186157.5540402696
1548,157556.1668719354
1549,95155.74860095356
1550,110973.35090772023
1551,89648.59149307694
1552,130999.62773494
1553,132135.70108761196
1554,185729.4338251843
1555,199324.77916656138
1556,170380.7801777803
1557,215300.64013977433
1558,104581.44411091109
1559,95460.63639968209
1560,99526.40095429927
1561,191876.6604121699
1562,160041.2604654233
1563,117066.37006781179
1564,210843.71752099026
1565,161123.53658157916
1566,255975.9515199656
1567,95624.38820570063
1568,108426.19568039005
1569,120272.20242232319
1570,206512.7455458775
1571,162724.40088672965
1572,194537.19327351282
1573,298847.2579797848
1574,161535.9923070686
1575,210208.57530502407
1576,158613.62309609095
1577,120288.98637322724
1578,150783.46829414606
1579,309663.6271564171
1580,169471.71342867002
1581,179477.4552706916
1582,94056.23709327927
1583,132282.54080741105
1584,166770.86263510646
1585,188143.6914963307
1586,107110.33165972093
1587,141919.4242802414
1588,89324.8151834376
1589,134689.99741829984
1590,138008.46924897452
1591,194744.64687871642
1592,204878.2554672325
1593,153291.02380328506
1594,221242.60855914044
1595,172314.73691131608
1596,185660.86589765287
1597,130623.27968865912
1598,238315.14254159978
1599,247686.03535721896
1600,190122.84760453118
1601,93237.65889923074
1602,232889.64595530345
1603,127600.72810282261
1604,214301.49921267258
1605,160182.21241081913
1606,180910.10356321855
1607,107308.82924251385
1608,236083.51639712075
1609,162552.36946621086
1610,119490.9075199923
1611,123762.01800345283
1612,270906.0979348613
1613,189663.27188119048
1614,158129.41946091005
1615,126250.84529196625
1616,102601.04494149034
1617,109875.36981749059
1618,256726.01326821477
1619,224479.40538644686
1620,273833.7259546188
1621,169973.0191377156
1622,411480.47528820013
1623,212128.9145450617
1624,90080.70226240282
1625,156819.40756657405
1626,120966.6799994528
1627,176453.16371347042
1628,283201.0357930953
1629,204879.33622587624
1630,222473.62443243255
1631,132964.81848674567
1632,160008.15285544173
1633,191146.49241806145
1634,156436.54779220794
1635,191682.04214490845
1636,189603.63444960263
1637,194437.18356445097
1638,158177.16992485087
1639,470182.158422086
1640,121889.78747359471
1641,166123.61839099732
1642,150173.29399342474
1643,131464.87097472232
1644,230656.43276680566
1645,127193.14862951018
1646,412147.72224161366
1647,195328.15082113343
1648,135082.2531355684
1649,123688.2266760524
1650,244795.10906879467
1651,230035.72807939173
1652,189275.69247938727
1653,214117.5017372183
1654,193515.5373742665
1655,121517.7086941177
1656,145468.23897387786
1657,243323.93249934193
1658,303744.00408191467
1659,156165.551673269
1660,270491.2824969679
1661,130354.58658737622
1662,150953.53114674438
1663,125391.35429340317
1664,149675.0393640042
1665,112390.81146653401
1666,189074.4667235447
1667,156761.3988766435
1668,108510.81446269747
1669,247867.66977284144
1670,147388.84177892163
1671,95311.16080406224
1672,175810.29175680768
1673,217533.0996316664
1674,167518.616722871
1675,152671.3211590938
1676,141919.74619258015
1677,205055.07337074602
1678,89432.88856684181
1679,205179.08668614327
1680,186282.59330868072
1681,222357.20095974533
1682,223531.83871300594
1683,144860.6783147903
1684,109194.39369442881
1685,354620.23960151785
1686,117721.83282306131
1687,275776.8378132157
1688,116339.71045809444
1689,116595.31900677682
1690,205728.7612896072
1691,135137.51972899988
1692,343855.0943336211
1693,117389.38658227018
1694,117708.10168573492
1695,197198.5056315817
1696,116332.97448011176
1697,201332.0043705201
1698,213382.34382137423
1699,268921.27628721314
1700,131723.2937945382
1701,255204.91441173162
1702,108989.43455660425
1703,113393.69929538717
1704,130664.11411369285
1705,224805.2477432051
1706,218670.64955141288
1707,151971.6832132261
1708,151925.657456576
1709,197370.76504710707
1710,260372.4611228745
1711,95766.28318229411
1712,274214.1940242341
1713,187591.48024213512
1714,158637.24535748156
1715,125587.50198723165
1716,240601.47549744853
1717,201030.5615321505
1718,226690.18278114454
1719,204614.02135286637
1720,103598.79259720187
1721,164060.28647059452
1722,344396.8554875895
1723,151985.9592966297
1724,129752.46678035994
1725,68128.51528948403
1726,174276.6857456055
1727,174088.2378140532
1728,161233.65895860523
1729,123723.27745841464
1730,152507.3326476798
1731,270549.55532330915
1732,225714.55652639156
1733,306172.6800940553
1734,163349.21053851797
1735,116166.93023827237
1736,174908.9345845079
1737,223859.28438183424
1738,98568.05172490592
1739,369352.2070923998
1740,201287.1034001428
1741,197699.72589444724
1742,176390.58602143236
1743,202065.1664470658
1744,253692.853610541
1745,183412.39113055545
1746,178810.09221133962
1747,149229.62142571522
1748,96062.04460943013
1749,118566.7168308629
1750,142047.6214253051
1751,252256.99881749603
1752,114603.93053366037
1753,150778.16379008998
1754,205557.52947978245
1755,154531.56750985474
1756,162050.07510312946
1757,125489.3591801812
1758,221682.76871562342
1759,159281.89672429935
1760,150402.48404578268
1761,124564.69783756511
1762,188820.03828561967
1763,232152.7546787957
1764,122655.52056689642
1765,317084.5315690704
1766,301505.9001505417
1767,224445.37225851617
1768,114411.25948472533
1769,104253.52135856084
1770,356921.0799582138
1771,165806.21210788924
1772,138472.5873637023
1773,109840.81557545677
1774,156675.3642921398
1775,165870.37217822988
1776,185639.47484194828
1777,217696.93507202156
1778,275856.8666118071
1779,308295.08019215154
1780,178263.07212627286
1781,388249.5141626467
1782,328402.01826941734
1783,273328.02375428315
1784,107550.81923674828
1785,290087.5426354462
1786,87000.00000000137
1787,260762.12788874094
1788,144837.77217874618
1789,152732.89965700678
1790,99014.66712740686
1791,162022.32883597273
1792,122507.1117052955
1793,319077.8919812533
1794,188185.27543414535
1795,180259.90535245472
1796,181694.8742845169
1797,356480.9279144324
1798,210613.77491885924
1799,197371.1157674353
1800,152163.9074825588
1801,235489.14206278953
1802,92560.2115140914
1803,79430.39440122247
1804,314575.86810391233
1805,113184.89841894
1806,141800.18308887215
1807,146337.70291693392
1808,169409.1201903938
1809,189831.3792426126
1810,440125.89541183296
1811,339994.53311096795
1812,222063.5358192168
1813,104522.78208607264
1814,127252.21704520311
1815,136622.00460029146
1816,184367.27417603508
1817,164929.3620639778
1818,135697.5976107183
1819,138281.56850341577
1820,260509.9375091461
1821,156746.67123264258
1822,134504.5271443181
1823,225746.90474316475
1824,129615.80665072709
1825,159995.73246200214
1826,125990.49011604532
1827,165622.38794530978
1828,153351.3095137262
1829,128371.06063891393
1830,161182.0972175302
1831,186180.76694550604
1832,111902.52933827689
1833,124380.68723679757
1834,115389.79424386425
1835,210555.0467983889
1836,52524.73008138541
1837,156417.8255059847
1838,301848.74284237414
1839,354197.0513534766
1840,193759.94969877283
1841,124842.43251507547
1842,195471.8600352305
1843,223656.66078762474
1844,107665.17761279028
1845,254486.08258157544
1846,210866.59884004624
1847,110161.10231162084
1848,148833.6539525183
1849,223821.2255256975
1850,310465.971771546
1851,118464.97064021273
1852,219101.18681680036
1853,106009.52514684881
1854,81427.50903843963
1855,107065.25864633218
1856,128368.20164277698
1857,132319.9715359162
1858,135505.18158159914
1859,112954.8591913377
1860,188815.56931754234
1861,224519.99593598835
1862,198196.29386279525
1863,111380.5478763544
1864,255033.9084602296
1865,170876.77151836915
1866,150756.00378600106
1867,143361.55845258717
1868,144819.10519225377
1869,259457.44199846388
1870,274722.65150441293
1871,126129.27875286652
1872,108162.9421583894
1873,227583.59143394695
1874,113277.88276450461
1875,261242.5534627273
1876,201339.99885065475
1877,142413.06558325497
1878,211529.33455013082
1879,105799.88621482112
1880,129165.53381294764
1881,207929.13569828484
1882,198752.4734133657
1883,135326.92261673894
1884,299921.3698047361
1885,138417.72609902962
1886,147247.8563193175
1887,227425.54368107306
1888,106815.46753610042
1889,195120.7194546025
1890,175370.83188846696
1891,115113.56871393399
1892,114914.83634369337
1893,133334.64898979946
1894,181006.51392672083
1895,87503.42248724126
1896,216636.38634002794
1897,117342.21494197687
1898,122052.3364836888
1899,102388.07454104266
1900,142042.43790629113
1901,368917.4810429458
1902,107191.70041528808
1903,135947.20819703318
1904,198801.8538605503
1905,205365.00935712055
1906,155742.72054769445
1907,206982.2923580846
1908,212384.5746303454
1909,110103.65936353103
1910,102109.67091952956
1911,129409.85372269127
1912,212959.08460197906
1913,186281.5235301446
1914,223503.12177186494
1915,166422.60981363762
1916,158576.2335457211
1917,109537.54639020433
1918,178403.98419440349
1919,161655.46093539873
1920,101785.7902182934
1921,258216.58495475838
1922,151659.08092679232
1923,123262.6203983648
1924,155650.2733320825
1925,125886.70857936775
1926,194813.26492442872
1927,160975.2728011829
1928,140111.80693477226
1929,277120.03920370445
1930,185023.6468901932
1931,210036.90691203487
1932,182136.31267206641
1933,160373.1767807638
1934,312557.6327298274
1935,234675.7865270562
1936,123661.98288063606
1937,205627.6086531708
1938,394441.5060501384
1939,271652.95077713364
1940,103557.90248079857
1941,356475.54241919034
1942,349051.6748437874
1943,165598.11669783865
1944,167037.86806598908
1945,135152.79573860188
1946,132189.3951195304
1947,127264.08129755629
1948,159534.8761157136
1949,158450.26411845628
1950,94949.38080165182
1951,116145.44762555305
1952,131521.5997521979
1953,174591.33974300316
1954,126879.96290855882
1955,109709.84308071154
1956,77205.34314041567
1957,414723.4891553448
1958,161223.6747431556
1959,129190.78131655995
1960,118939.06905503164
1961,128636.00411633981
1962,203467.51833459022
1963,138763.38055083368
1964,197576.4908816945
1965,136293.8274335516
1966,149829.82461510724
1967,232753.99478400103
1968,189617.70653659463
1969,153290.4925059922
1970,123118.47955459799
1971,141780.38762207935
1972,205683.9182859762
1973,117464.26488961664
1974,128773.18387835058
1975,92484.47280791096
1976,320118.18790436845
1977,194117.74068093998
1978,267893.34317542816
1979,203885.98717943314
1980,192453.01522748868
1981,84773.19164960425
1982,150960.85258634086
1983,153942.70999603017
1984,605982.8933875539
1985,272446.5717259383
1986,189454.2929476882
1987,118104.03688563591
1988,439580.79545372375
1989,91186.1152257282
1990,232519.01826889216
1991,182882.12661221053
1992,140274.56052612816
1993,118377.25817531248
1994,39300.00000000075
1995,205031.4698192916
1996,108291.89089724788
1997,217799.3198617172
1998,111291.70926016574
1999,132467.19693167234
2000,244539.10017677562
2001,339635.0817619445
2002,274022.2266062299
2003,219207.92159363945
2004,152147.63491731696
2005,191615.28602732616
2006,249880.36258250388
2007,137787.54906066981
2008,126137.97585736921
2009,131789.81846469623
2010,230816.555219571
2011,138346.57546036984
2012,115250.93317288776
2013,287218.6235656262
2014,109519.53571576743
2015,241390.92382802788
2016,103851.39988174192
2017,123582.07833642376
2018,120953.90472919798
2019,190109.60964011404
2020,203906.2749628371
2021,152625.72120366822
2022,160990.84398425245
2023,113097.16153597225
2024,148763.76544014158
2025,262234.6702501608
2026,109457.51732987596
2027,389817.2494026196
2028,220453.502495629
2029,316404.1504192098
2030,133040.86327772436
2031,171102.59818667968
2032,125572.5329381702
2033,210755.93709011
2034,196597.93882995745
2035,129006.15210706204
2036,113979.01984712585
2037,140177.38373046706
2038,151886.02064576463
2039,179025.2283855717
2040,147550.20837886885
2041,186283.6812058244
2042,347432.6169208692
2043,123252.01867266303
2044,269268.78668987186
2045,120430.53032818528
2046,297051.28257014387
2047,126519.88770824992
2048,129044.16474086305
2049,192857.16702295007
2050,105677.78861537261
2051,189659.7304289005
2052,324600.01381347206
2053,144164.22973319577
2054,150719.82562139345
2055,123149.1701951282
2056,286731.6067635286
2057,131876.1069514852
2058,211438.19747836626
2059,149775.3065957095
2060,149375.62587329504
2061,253058.1894115634
2062,118961.04834739112
2063,238978.38979753837
2064,164009.69942664626
2065,214059.325600669
2066,179045.7949680729
2067,184208.31070418662
2068,149577.23694312217
2069,294198.4867893042
2070,103641.83965147416
2071,326052.6873253906
2072,151342.0499410399
2073,234347.15242326655
2074,141436.78247099777
2075,89266.29840717491
2076,142438.554919733
2077,175821.24005927367
2078,134362.34319048974
2079,343887.596834007
2080,288538.03277729376
2081,73102.17335775124
2082,227658.13828145855
2083,128096.86219309102
2084,163907.22050860873
2085,164361.91627987908
2086,141192.5579959082
2087,137273.6492333756
2088,159515.8791945319
2089,186497.2527576565
2090,149429.04694483493
2091,118241.77015662994
2092,242887.2448134988
2093,172684.01382063946
2094,126207.76529814239
2095,151681.87130958505
2096,232043.0686908509
2097,70240.9202892535
2098,120164.11361416517
2099,93468.70970474281
2100,246565.11031262507
2101,248500.09204288738
2102,217727.31745089294
2103,314759.824878014
2104,143758.4107998741
2105,311076.37994092196
2106,144114.5798807781
2107,111394.99096237763
2108,146078.087115232
2109,153991.91251283145
2110,86878.92018922135
2111,200521.2281994289
2112,101307.90767497767
2113,193453.87052369994
2114,142341.7093534302
2115,308192.4242142706
2116,121399.16540818498
2117,141404.24110327745
2118,159468.55755396784
2119,134211.24365527337
2120,163542.07589198733
2121,187291.81977085728
2122,333811.9674832388
2123,161562.93687184327
2124,116767.48632592769
2125,379735.8679046707
2126,245573.05489747817
2127,196946.432081604
2128,197469.13369193976
2129,144757.70870495978
2130,97091.21201095151
2131,175551.09365627155
2132,117248.24831315794
2133,159304.343390382
2134,188922.83685579852
2135,136357.84422640203
2136,144779.0857618229
2137,112337.955688174
2138,115556.85491782986
2139,315871.4835529932
2140,127728.47606209648
2141,129652.14715724648
2142,134036.40215979095
2143,174249.56208516267
2144,320595.3447429139
2145,226703.54709253626
2146,225112.49267644205
2147,205504.01572453452
2148,174105.2440044018
2149,233919.99962545463
2150,189963.22115390515
2151,149675.0393640042
2152,566163.584672682
2153,288008.6595093455
2154,128705.17669804355
2155,127227.46682209896
2156,164093.69745374957
2157,94223.88303302015
2158,118789.75147512302
2159,131649.53321403437
2160,215345.24560671413
2161,269877.8295968961
2162,156481.40838327626
2163,325784.6440360874
2164,140071.7517262285
2165,211992.58601717016
2166,76146.56702014414
2167,273637.97622607654
2168,221931.82404944143
2169,191293.4155483897
2170,122961.90140784517
2171,83318.33087941719
2172,104552.73224265632
2173,201996.69168501114
2174,109512.06996816398
2175,177406.65767937287
2176,151618.4677575684
2177,184294.09392164325
2178,143928.2622604061
2179,271166.3032015898
2180,122893.33267330477
2181,276486.6055908962
2182,149675.0393640042
2183,108516.07658007432
2184,124427.53316777511
2185,341109.22174864274
2186,107152.47606037151
2187,191293.56035916472
2188,196785.78379062645
2189,168879.97892293485
2190,97538.0829909613
2191,244767.848499731
2192,182806.43771413097
2193,229227.51861435667
2194,129990.25250137904
2195,122457.05385428529
2196,140566.82490152144
2197,84752.87246835389
2198,272986.9121002174
2199,124016.97116596797
2200,211717.74464904075
2201,122285.78140056183
2202,141918.89102737696
2203,195351.18322631592
2204,152102.5147371218
2205,211966.42202030914
2206,328757.02691395796
2207,245783.55442401743
2208,231681.01686706435
2209,227254.35843293444
2210,97795.47420695407
2211,95229.54261763053
2212,169727.31268580025
2213,197594.91085409763
2214,271184.8288622228
2215,150508.65253120166
2216,161280.3220584127
2217,242922.48670076963
2218,153846.36861327337
2219,174784.38017031222
2220,312755.53273338807
2221,127249.56697856689
2222,119888.0365384631
2223,197107.77708428947
2224,292735.48385224555
2225,245518.6288840942
2226,302268.39175500226
2227,177444.4803079583
2228,174791.91267775605
2229,233666.8972152023
2230,504680.19165330916
2231,138566.60894843077
2232,102857.24884623918
2233,150694.77787577434
2234,117052.66752422735
2235,296157.05433280166
2236,166784.28069123704
2237,245569.87589043786
2238,125702.36453547876
2239,157360.14115599604
2240,138171.33800332167
2241,176609.34965231648
2242,170001.73609141668
2243,221794.19234180442
2244,147903.98086284005
2245,131511.64410341537
2246,151190.62520981004
2247,122520.57502414715
2248,240849.0447007372
2249,107148.920078968
2250,209633.65626648592
2251,178640.68462454833
2252,148620.37498325203
2253,232695.30886086653
2254,233592.96388471348
2255,200687.03269858542
2256,149534.47655687985
2257,157307.18930270427
2258,105882.42902294405
2259,474267.440005211
2260,135142.94761897338
2261,206546.33379914713
2262,113859.21568879594
2263,180543.2438087187
2264,456008.97216795187
2265,114856.40836645357
2266,216748.4084332604
2267,124088.66729700257
2268,146651.7986691651
2269,126454.28957427254
2270,136498.78255579827
2271,151713.08280454157
2272,151260.55711045556
2273,107938.36032115764
2274,152422.73327031254
2275,113363.08324072235
2276,247027.60515904851
2277,119981.46515561124
2278,288127.8477031156
2279,143429.1010145151
2280,208466.54414412976
2281,214312.56586853118
2282,96372.05723042553
2283,203977.83973864873
2284,129145.02772218148
2285,248756.53391718745
2286,342452.3401945321
2287,93859.10224621018
2288,209535.0387961788
2289,207988.57529041485
2290,166423.63555348152
2291,153562.28863082305
2292,165284.57852037976
2293,230675.4157434296
2294,157967.56713341118
2295,131429.78273860135
2296,107984.67926660532
2297,161004.13118756175
2298,117169.1981548542
2299,148913.6728976529
2300,127772.03202756427
2301,129689.92639321274
2302,136280.38147966203
2303,142294.55619501282
2304,153161.12106762658
2305,137138.05056782905
2306,174895.52054714097
2307,187104.18121974487
2308,134670.6240531347
2309,172685.8255626115
2310,191428.594771711
2311,149139.97583880753
2312,219788.6478527981
2313,142968.1443417409
2314,163700.55369178456
2315,156752.65912419357
2316,141973.54659179394
2317,170820.79483895283
2318,155802.7060826795
2319,163414.79457137224
2320,221828.191264004
2321,151694.20273392857
2322,133015.52295007536
2323,146525.4897913449
2324,132184.26989859444
2325,201313.71565193168
2326,142825.15853626363
2327,277306.0996164708
2328,108402.34397829563
2329,161337.25158641042
2330,211600.02079561635
2331,116608.00416520571
2332,180229.79542951068
2333,116698.25896302107
2334,123378.68814479411
2335,111484.12298584134
